query,mist_url,score,content,content_type,,rank,status 
,https://www.mist.com/documentation/mist-ai-mobile-app/,1.4513187,This is used to claim an Access point by scanning the QR code on AP or entering the Claim code directly. After successfully claiming the AP to the Org you can find the claimed AP in the AP inventory  Unassigned AP list.,snippet,,3,
,https://www.mist.com/documentation/claiming-aps/,1.4044676,Claiming APs How can I claim the APs if I dont have the claim code and the APs are already mounted on the ceiling?,subtitle,,4,
,https://www.mist.com/documentation/how-to-request-an-rma/,1.3718873,How to Request an RMA?,title,,5,
where is client insights,,,,,,,
,https://www.mist.com/documentation/client-level-insights/,1.6618577,Client Level Insights,title,,1,
,https://www.mist.com/documentation/new-ble-clients-page/,1.5100747,BLE Clients page Where is the BLE Client Page?,subtitle,,2,
,https://www.mist.com/documentation/new-ble-clients-page/,1.3823868,BLE Clients page,title,,3,
,https://www.mist.com/documentation/client-roaming/,1.3775368,Client Roaming Visualization,title,,4,
,https://www.mist.com/documentation/marvis-client-faq/,1.375392,Marvis Client – Why do I need it? What is it?,subtitle,,5,
security vulnerability,,,,,,,
,https://www.mist.com/documentation/wpa-2-eap802-1x-security/,1.6714989,WPA-2/EAP(802.1x) Security,title,,1,
,https://www.mist.com/documentation/tkip-security/,1.5802555,TKIP Security,title,,2,
,https://www.mist.com/documentation/mist-security-advisory-fragattacks-and-faq/,1.5301584,The risk of a successful attack is low as the vulnerability requires an attacker to take a man-in-the-middle position and also a webserver under the control of the attacker. The client would need to connect to the man-in-the-middle AP and in some way visit the attackers webserver. Subsequently a specially crafted packet with injected data is sent to carry out additional attacks.,snippet,,3,
,https://www.mist.com/documentation/wlan-security/,1.5178684,WLAN Security,title,,4,
,https://www.mist.com/documentation/faq-wi-fi-vulnerability-announced-october-16th-2017/,1.5073191,FAQ on Wi-fi vulnerability announced on October 16th 2017 Impact of this vulnerability?,subtitle,,5,
raspberry pi foundation,,,,,,,
,https://www.mist.com/documentation/troubleshooting-with-sles/,1.3197997,Troubleshooting with SLE’s,title,,1,
,https://www.mist.com/documentation/ios-integration/,1.3175402,IOS Integration,title,,2,
,https://www.mist.com/documentation/integration-aruba-clearpass/,1.3131435,Integration with Aruba Clearpass,title,,3,
,https://www.mist.com/documentation/ap43/,1.312718,AP43 (E) 802.11ax (Wi-Fi-6) IOT Port,subtitle,,4,
,https://www.mist.com/documentation/sle-api-documentation/,1.3077053,SLE API Documentation Monitoring SLEs:,subtitle,,5,
search raspberry pi foundation,,,,,,,
,https://www.mist.com/documentation/sle-api-documentation/,1.3076323,SLE API Documentation Monitoring SLEs:,subtitle,,1,
,https://www.mist.com/documentation/troubleshooting-with-sles/,1.3006703,Troubleshooting with SLE’s,title,,2,
,https://www.mist.com/documentation/ap43/,1.2953488,AP43 (E) 802.11ax (Wi-Fi-6) IOT Port,subtitle,,3,
,https://www.mist.com/documentation/setting-python-environment-using-atom/,1.2783422,Setting up a Python environment using ATOM There are many tools you can use to code in Python. I found ATOM to be very straightforward and this youtube video to be very helpful setting things up on my Mac. It will take about a 1/2 hour but it is time well spent if you want to start working with the sample code we will be showing you.,subtitle,,4,
,https://www.mist.com/documentation/integration-aruba-clearpass/,1.274053,Integration with Aruba Clearpass,title,,5,
vc member locked up,,,,,,,
,https://www.mist.com/documentation/april-22nd-2021-updates/,1.3422428,April 22nd 2021 Updates VC Details List,subtitle,,1,
,https://www.mist.com/documentation/roaming-issues/,1.2911093,Roaming Issues,title,,2,
,https://www.mist.com/documentation/cleanup-procedure-for-switch-upgrade/,1.2896917,Cleanup Procedure for Switch Upgrade Storage Cleanup to VC (One by one to All members):,subtitle,,3,
,https://www.mist.com/documentation/november-19th-2020-updates/,1.2885324,November 19th 2020 Updates VC ports display,subtitle,,4,
,https://www.mist.com/documentation/inactive-wired-vlans/,1.2735114,Inactive Wired VLANs,title,,5,
set up floor plan lmg,,,,,,,
,https://www.mist.com/documentation/good-location-setup/,1.4702661,Good Location Setup Scale the Floor Plan,subtitle,,1,
,https://www.mist.com/documentation/good-location-setup/,1.3985257,Good Location Setup To Place an AP on the Floor Plan,subtitle,,2,
,https://www.mist.com/documentation/adding-a-floorplan/,1.3614582,Adding a Floorplan,title,,3,
,https://www.mist.com/documentation/supported-image-formats-floor-plans/,1.3260268,Supported Image Formats for Floor Plans,title,,4,
,https://www.mist.com/documentation/good-location-setup/,1.3016801,Good Location Setup Set AP Height,subtitle,,5,
blacklist a client on an access point,,,,,,,
,https://www.mist.com/documentation/ban-a-client/,1.5518105,Ban a Client,title,,1,
,https://www.mist.com/documentation/rogue-clients-detection/,1.480883,Rogue Clients Detection,title,,2,
,https://www.mist.com/documentation/ban-a-client/,1.4263508,To ban any client manually first go to Network > Security to classify and add client mac addresses as Banned clients. Either manually enter MAC Addresses or upload a file with the list of MACs. Or from API we can make PUT request under  sites/:site_id/setting/blacklist with payload of mac addresses Next navigate toNetwork > WLANs to enable blocklisting of banned clients in the Security section Banned clients will not be able to connect the particular SSID even after providing a correct PSK. Client events generated will be 802.11 Auth Denied Note: If the client is already connected to the SSID and The SSID later enabled the security option to blocklist the client orThe client was classified as Banned but SSID enabled the security option to blocklist later The connected client will get disconnected from the SSID. If a client is removed from the banned list or if the SSID disabled manual banning clients then client will be able to reconnect to SSID. Learn more about Rogue Clients Detection and Classification here: https://www.mist.com/documentation/rogue-clients-detection/,snippet,,3,
,https://www.mist.com/documentation/june-25th-2020-updates/,1.4214354,Auto-Prevent Clients is a way to dynamically ban clients with multiple authorization failures within a set duration of time. If a client exceeds a number of failed authorization attempts they will be automatically blocked from trying to associate to WLANs on your site again. You can enable this setting in your site configurations page (Organization > Site Configurations) in the Security Configuration box. Here we have the default values enabled on our site which will Auto-Prevent clients from associating after 4 auth failures within a period of 60 seconds. Prevented Clients is a new tab present under the Security page (Network > Security) where you can see the events generated for manual (802.11 Auth Denied) and dynamic (Blocked: Repeated Authorization Failure) client blocklisting.,snippet,,4,
,https://www.mist.com/documentation/example-use-cases/,1.4036616,Proactively find unhappy users & troubleshoot from the list of clients,snippet,,5,
can i unclaim an ap,,,,,,,
,https://www.mist.com/documentation/claiming-aps/,1.5428201,Claiming APs How can I release an AP from my organization?,subtitle,,1,
,https://www.mist.com/documentation/factory-reset-ap/,1.5049736,How to factory reset the AP?,title,,2,
,https://www.mist.com/documentation/april-2017-update/,1.5039128,April 2017 Update Replace AP,subtitle,,3,
,https://www.mist.com/documentation/ap-upgrades/,1.4947397,AP Upgrades How do I upgrade an AP manually?,subtitle,,4,
,https://www.mist.com/documentation/ap-upgrades/,1.4606196,AP Upgrades What happens when an upgrade is scheduled for an AP but the AP is disconnected?,subtitle,,5,
mist edge password,,,,,,,
,https://www.mist.com/documentation/mist-edge-configuration-guides/,1.5363839,Mist Edge Configuration Guides,title,,1,
,https://www.mist.com/documentation/march-11th-2021-updates/,1.5290283,March 11th 2021 Updates Mist Edge,subtitle,,2,
,https://www.mist.com/documentation/february-11th-2021-updates/,1.5267227,February 11th 2021 Updates Mist Edge,subtitle,,3,
,https://www.mist.com/documentation/january-12th-2021-updates/,1.5245426,January 12th 2021 Updates Mist Edge,subtitle,,4,
,https://www.mist.com/documentation/january-29th-2021-updates/,1.5173233,January 29th 2021 Updates Mist Edge,subtitle,,5,
how's mist edge working out for you?,,,,,,,
,https://www.mist.com/documentation/march-11th-2021-updates/,1.5143886,March 11th 2021 Updates Mist Edge,subtitle,,1,
,https://www.mist.com/documentation/february-11th-2021-updates/,1.504858,February 11th 2021 Updates Mist Edge,subtitle,,2,
,https://www.mist.com/documentation/january-12th-2021-updates/,1.4953588,January 12th 2021 Updates Mist Edge,subtitle,,3,
,https://www.mist.com/documentation/april-22nd-2021-updates/,1.4930137,April 22nd 2021 Updates Mist Edge,subtitle,,4,
,https://www.mist.com/documentation/august-6th-2020-updates/,1.4909022,August 6th 2020 Updates Mist Edge,subtitle,,5,
what does the reauthorize button do,,,,,,,
,https://www.mist.com/documentation/difference-reconnect-reauthorize/,1.5470709,Difference between Reconnect and Reauthorize,title,,1,
,https://www.mist.com/documentation/mist-security-advisory-fragattacks-and-faq/,1.3580961,Mist Security Advisory – FragAttacks and FAQ What is this vulnerability?,subtitle,,2,
,https://www.mist.com/documentation/difference-reconnect-reauthorize/,1.3498669,Difference between Reconnect and Reauthorize Below is an example with multiple selected devices.,subtitle,,3,
,https://www.mist.com/documentation/storm-control/,1.3458974,Storm Control What is storm-control & why enable it on Port Profile?,subtitle,,4,
,https://www.mist.com/documentation/different-ap-firmware-tags-mean/,1.344121,What do the different AP firmware tags mean?,title,,5,
what does the reconnect button do,,,,,,,
,https://www.mist.com/documentation/difference-reconnect-reauthorize/,1.5580629,Difference between Reconnect and Reauthorize,title,,1,
,https://www.mist.com/documentation/what-is-led-telling-me/,1.430913,What is LED telling me? If you are experiencing AP Disconnect issues and observe an LED pattern please refer to this guide to help with troubleshooting:,subtitle,,2,
,https://www.mist.com/documentation/troubleshooting-ap-disconnect-issues/,1.4110196,Troubleshooting AP Disconnect Issues,title,,3,
,https://www.mist.com/documentation/storm-control/,1.4017493,Storm Control What is storm-control & why enable it on Port Profile?,subtitle,,4,
,https://www.mist.com/documentation/what-is-led-telling-me/,1.3967198,What is LED telling me?,title,,5,
what is reauthorize,,,,,,,
,https://www.mist.com/documentation/difference-reconnect-reauthorize/,1.6418309,Difference between Reconnect and Reauthorize,title,,1,
,https://www.mist.com/documentation/what-is-ap-reflection/,1.3860263,What is AP Reflection?,title,,2,
,https://www.mist.com/documentation/difference-reconnect-reauthorize/,1.3839856,Difference between Reconnect and Reauthorize Below is an example with multiple selected devices.,subtitle,,3,
,https://www.mist.com/documentation/what-is-marvis-actions/,1.3484176,What is Marvis Actions?,title,,4,
,https://www.mist.com/documentation/coa-change-authorization/,1.3456448,COA – Change of Authorization,title,,5,
what is reconnect,,,,,,,
,https://www.mist.com/documentation/difference-reconnect-reauthorize/,1.6402763,Difference between Reconnect and Reauthorize,title,,1,
,https://www.mist.com/documentation/what-is-led-telling-me/,1.4281987,What is LED telling me? If you are experiencing AP Disconnect issues and observe an LED pattern please refer to this guide to help with troubleshooting:,subtitle,,2,
